Stock Price,Strike Price,Maturity,Dividends,Volatility,Risk-free,Call Price
3014.68,2690.0,0.05875630592947499,0.0,0.3128,0.0088,470.25
3014.68,2700.0,0.05875630592947499,0.0,0.3128,0.0088,461.79
3014.68,2720.0,0.05875630592947499,0.0,0.3128,0.0088,400.45
3014.68,2740.0,0.05875630592947499,0.0,0.3128,0.0088,347.0
3014.68,2760.0,0.05875630592947499,0.0,0.3128,0.0088,400.44
3014.68,2770.0,0.05875630592947499,0.0,0.3128,0.0088,326.9
3014.68,2780.0,0.05875630592947499,0.0,0.3128,0.0088,326.88
3014.68,2790.0,0.05875630592947499,0.0,0.3128,0.0088,349.82
3014.68,2800.0,0.05875630592947499,0.0,0.3128,0.0088,265.39
3014.68,2810.0,0.05875630592947499,0.0,0.3128,0.0088,309.25
3014.68,2820.0,0.05875630592947499,0.0,0.3128,0.0088,280.25
3014.68,2830.0,0.05875630592947499,0.0,0.3128,0.0088,275.4
3014.68,2840.0,0.05875630592947499,0.0,0.3128,0.0088,333.79
3014.68,2850.0,0.05875630592947499,0.0,0.3128,0.0088,248.33
3014.68,2860.0,0.05875630592947499,0.0,0.3128,0.0088,278.0
3014.68,2870.0,0.05875630592947499,0.0,0.3128,0.0088,459.2
3014.68,2880.0,0.05875630592947499,0.0,0.3128,0.0088,286.27
3014.68,2890.0,0.05875630592947499,0.0,0.3128,0.0088,277.32
3014.68,2900.0,0.05875630592947499,0.0,0.3128,0.0088,167.19
3014.68,2910.0,0.05875630592947499,0.0,0.3128,0.0088,199.6
3014.68,2920.0,0.05875630592947499,0.0,0.3128,0.0088,231.7
3014.68,2930.0,0.05875630592947499,0.0,0.3128,0.0088,206.2
3014.68,2940.0,0.05875630592947499,0.0,0.3128,0.0088,220.33
3014.68,2950.0,0.05875630592947499,0.0,0.3128,0.0088,219.57
3014.68,2960.0,0.05875630592947499,0.0,0.3128,0.0088,193.3
3014.68,2970.0,0.05875630592947499,0.0,0.3128,0.0088,201.75
3014.68,2980.0,0.05875630592947499,0.0,0.3128,0.0088,115.67
3014.68,2990.0,0.05875630592947499,0.0,0.3128,0.0088,106.6
3014.68,3000.0,0.05875630592947499,0.0,0.3128,0.0088,107.17
3014.68,3010.0,0.05875630592947499,0.0,0.3128,0.0088,95.45
3014.68,3020.0,0.05875630592947499,0.0,0.3128,0.0088,96.5
3014.68,3030.0,0.05875630592947499,0.0,0.3128,0.0088,88.45
3014.68,3040.0,0.05875630592947499,0.0,0.3128,0.0088,84.07
3014.68,3050.0,0.05875630592947499,0.0,0.3128,0.0088,77.45
3014.68,3055.0,0.05875630592947499,0.0,0.3128,0.0088,74.03
3014.68,3060.0,0.05875630592947499,0.0,0.3128,0.0088,71.84
3014.68,3065.0,0.05875630592947499,0.0,0.3128,0.0088,73.43
3014.68,3070.0,0.05875630592947499,0.0,0.3128,0.0088,71.23
3014.68,3075.0,0.05875630592947499,0.0,0.3128,0.0088,66.5
3014.68,3080.0,0.05875630592947499,0.0,0.3128,0.0088,67.14
3014.68,3085.0,0.05875630592947499,0.0,0.3128,0.0088,63.35
3014.68,3090.0,0.05875630592947499,0.0,0.3128,0.0088,59.61
3014.68,3095.0,0.05875630592947499,0.0,0.3128,0.0088,58.98
3014.68,3100.0,0.05875630592947499,0.0,0.3128,0.0088,56.33
3014.68,3105.0,0.05875630592947499,0.0,0.3128,0.0088,55.95
3014.68,3110.0,0.05875630592947499,0.0,0.3128,0.0088,54.99
3014.68,3115.0,0.05875630592947499,0.0,0.3128,0.0088,50.0
3014.68,3120.0,0.05875630592947499,0.0,0.3128,0.0088,54.35
3014.68,3125.0,0.05875630592947499,0.0,0.3128,0.0088,60.35
3014.68,3130.0,0.05875630592947499,0.0,0.3128,0.0088,49.0
3014.68,3135.0,0.05875630592947499,0.0,0.3128,0.0088,45.0
3014.68,3140.0,0.05875630592947499,0.0,0.3128,0.0088,43.2
3014.68,3145.0,0.05875630592947499,0.0,0.3128,0.0088,40.9
3014.68,3150.0,0.05875630592947499,0.0,0.3128,0.0088,40.0
3014.68,3155.0,0.05875630592947499,0.0,0.3128,0.0088,42.0
3014.68,3160.0,0.05875630592947499,0.0,0.3128,0.0088,36.85
3014.68,3165.0,0.05875630592947499,0.0,0.3128,0.0088,36.25
3014.68,3170.0,0.05875630592947499,0.0,0.3128,0.0088,45.0
3014.68,3175.0,0.05875630592947499,0.0,0.3128,0.0088,43.27
3014.68,3180.0,0.05875630592947499,0.0,0.3128,0.0088,33.99
3014.68,3185.0,0.05875630592947499,0.0,0.3128,0.0088,40.46
3014.68,3190.0,0.05875630592947499,0.0,0.3128,0.0088,33.32
3014.68,3195.0,0.05875630592947499,0.0,0.3128,0.0088,30.0
3014.68,3200.0,0.05875630592947499,0.0,0.3128,0.0088,29.3
3014.68,3205.0,0.05875630592947499,0.0,0.3128,0.0088,26.33
3014.68,3210.0,0.05875630592947499,0.0,0.3128,0.0088,27.85
3014.68,3215.0,0.05875630592947499,0.0,0.3128,0.0088,24.87
3014.68,3220.0,0.05875630592947499,0.0,0.3128,0.0088,25.6
3014.68,3225.0,0.05875630592947499,0.0,0.3128,0.0088,23.15
3014.68,3230.0,0.05875630592947499,0.0,0.3128,0.0088,30.2
3014.68,3235.0,0.05875630592947499,0.0,0.3128,0.0088,21.2
3014.68,3240.0,0.05875630592947499,0.0,0.3128,0.0088,19.9
3014.68,3245.0,0.05875630592947499,0.0,0.3128,0.0088,21.82
3014.68,3250.0,0.05875630592947499,0.0,0.3128,0.0088,19.97
3014.68,3255.0,0.05875630592947499,0.0,0.3128,0.0088,25.1
3014.68,3260.0,0.05875630592947499,0.0,0.3128,0.0088,17.5
3014.68,3265.0,0.05875630592947499,0.0,0.3128,0.0088,16.67
3014.68,3270.0,0.05875630592947499,0.0,0.3128,0.0088,17.2
3014.68,3275.0,0.05875630592947499,0.0,0.3128,0.0088,16.41
3014.68,3280.0,0.05875630592947499,0.0,0.3128,0.0088,15.83
3014.68,3285.0,0.05875630592947499,0.0,0.3128,0.0088,14.55
3014.68,3290.0,0.05875630592947499,0.0,0.3128,0.0088,14.05
3014.68,3295.0,0.05875630592947499,0.0,0.3128,0.0088,16.4
3014.68,3300.0,0.05875630592947499,0.0,0.3128,0.0088,13.45
3014.68,3305.0,0.05875630592947499,0.0,0.3128,0.0088,13.81
3014.68,3310.0,0.05875630592947499,0.0,0.3128,0.0088,13.32
3014.68,3315.0,0.05875630592947499,0.0,0.3128,0.0088,14.42
3014.68,3320.0,0.05875630592947499,0.0,0.3128,0.0088,13.2
3014.68,3325.0,0.05875630592947499,0.0,0.3128,0.0088,10.87
3014.68,3330.0,0.05875630592947499,0.0,0.3128,0.0088,11.05
3014.68,3335.0,0.05875630592947499,0.0,0.3128,0.0088,10.03
3014.68,3340.0,0.05875630592947499,0.0,0.3128,0.0088,10.04
3014.68,3345.0,0.05875630592947499,0.0,0.3128,0.0088,31.89
3014.68,3350.0,0.05875630592947499,0.0,0.3128,0.0088,9.2
3014.68,3355.0,0.05875630592947499,0.0,0.3128,0.0088,8.8
3014.68,3360.0,0.05875630592947499,0.0,0.3128,0.0088,8.1
3014.68,3365.0,0.05875630592947499,0.0,0.3128,0.0088,8.55
3014.68,3370.0,0.05875630592947499,0.0,0.3128,0.0088,8.25
3014.68,3375.0,0.05875630592947499,0.0,0.3128,0.0088,7.57
3014.68,3380.0,0.05875630592947499,0.0,0.3128,0.0088,7.44
3014.68,3385.0,0.05875630592947499,0.0,0.3128,0.0088,6.7
3014.68,3390.0,0.05875630592947499,0.0,0.3128,0.0088,8.95
3014.68,3395.0,0.05875630592947499,0.0,0.3128,0.0088,6.75
3014.68,3400.0,0.05875630592947499,0.0,0.3128,0.0088,6.72
3014.68,3405.0,0.05875630592947499,0.0,0.3128,0.0088,6.9
3014.68,3410.0,0.05875630592947499,0.0,0.3128,0.0088,6.1
3014.68,3415.0,0.05875630592947499,0.0,0.3128,0.0088,11.61
3014.68,3420.0,0.05875630592947499,0.0,0.3128,0.0088,5.8
3014.68,3425.0,0.05875630592947499,0.0,0.3128,0.0088,5.1
3014.68,3430.0,0.05875630592947499,0.0,0.3128,0.0088,5.37
3014.68,3435.0,0.05875630592947499,0.0,0.3128,0.0088,10.4
3014.68,3440.0,0.05875630592947499,0.0,0.3128,0.0088,5.02
3014.68,3445.0,0.05875630592947499,0.0,0.3128,0.0088,11.0
3014.68,3450.0,0.05875630592947499,0.0,0.3128,0.0088,4.81
3014.68,3460.0,0.05875630592947499,0.0,0.3128,0.0088,4.7
3014.68,3470.0,0.05875630592947499,0.0,0.3128,0.0088,4.0
3014.68,3480.0,0.05875630592947499,0.0,0.3128,0.0088,3.76
3014.68,3490.0,0.05875630592947499,0.0,0.3128,0.0088,3.87
3014.68,3500.0,0.05875630592947499,0.0,0.3128,0.0088,4.0
3014.68,3510.0,0.05875630592947499,0.0,0.3128,0.0088,3.8
3014.68,3520.0,0.05875630592947499,0.0,0.3128,0.0088,3.6
3014.68,3530.0,0.05875630592947499,0.0,0.3128,0.0088,4.65
3014.68,3540.0,0.05875630592947499,0.0,0.3128,0.0088,3.25
3014.68,3550.0,0.05875630592947499,0.0,0.3128,0.0088,3.29
3014.68,3560.0,0.05875630592947499,0.0,0.3128,0.0088,3.1
3014.68,3570.0,0.05875630592947499,0.0,0.3128,0.0088,2.8
3014.68,3580.0,0.05875630592947499,0.0,0.3128,0.0088,3.05
3014.68,3590.0,0.05875630592947499,0.0,0.3128,0.0088,3.23
3014.68,3600.0,0.05875630592947499,0.0,0.3128,0.0088,2.34
3014.68,4000.0,0.05875630592947499,0.0,0.3128,0.0088,0.8
3014.68,4050.0,0.05875630592947499,0.0,0.3128,0.0088,0.74
3014.68,4100.0,0.05875630592947499,0.0,0.3128,0.0088,0.62
3014.68,4150.0,0.05875630592947499,0.0,0.3128,0.0088,0.55
3014.68,4200.0,0.05875630592947499,0.0,0.3128,0.0088,0.45
3014.68,4250.0,0.05875630592947499,0.0,0.3128,0.0088,0.55
3014.68,4300.0,0.05875630592947499,0.0,0.3128,0.0088,0.46
3014.68,4350.0,0.05875630592947499,0.0,0.3128,0.0088,2.4
3014.68,4400.0,0.05875630592947499,0.0,0.3128,0.0088,0.46
3014.68,4450.0,0.05875630592947499,0.0,0.3128,0.0088,0.51
3014.68,4500.0,0.05875630592947499,0.0,0.3128,0.0088,0.05
3014.68,4600.0,0.05875630592947499,0.0,0.3128,0.0088,0.22
3014.68,4700.0,0.05875630592947499,0.0,0.3128,0.0088,0.28
3014.68,4800.0,0.05875630592947499,0.0,0.3128,0.0088,0.15
3014.68,4900.0,0.05875630592947499,0.0,0.3128,0.0088,0.33
3014.68,5000.0,0.05875630592947499,0.0,0.3128,0.0088,0.22
3014.68,2000.0,0.0751834106522676,0.0,0.3128,0.0088,1098.5
3014.68,2270.0,0.0751834106522676,0.0,0.3128,0.0088,1000.55
3014.68,2490.0,0.0751834106522676,0.0,0.3128,0.0088,536.55
3014.68,2500.0,0.0751834106522676,0.0,0.3128,0.0088,522.15
3014.68,2520.0,0.0751834106522676,0.0,0.3128,0.0088,507.75
3014.68,2580.0,0.0751834106522676,0.0,0.3128,0.0088,450.8
3014.68,2600.0,0.0751834106522676,0.0,0.3128,0.0088,427.35
3014.68,2610.0,0.0751834106522676,0.0,0.3128,0.0088,422.8
3014.68,2620.0,0.0751834106522676,0.0,0.3128,0.0088,412.6
3014.68,2650.0,0.0751834106522676,0.0,0.3128,0.0088,420.98
3014.68,2670.0,0.0751834106522676,0.0,0.3128,0.0088,430.0
3014.68,2700.0,0.0751834106522676,0.0,0.3128,0.0088,445.87
3014.68,2750.0,0.0751834106522676,0.0,0.3128,0.0088,388.55
3014.68,2770.0,0.0751834106522676,0.0,0.3128,0.0088,372.54
3014.68,2790.0,0.0751834106522676,0.0,0.3128,0.0088,396.0
3014.68,2800.0,0.0751834106522676,0.0,0.3128,0.0088,336.0
3014.68,2830.0,0.0751834106522676,0.0,0.3128,0.0088,279.5
3014.68,2850.0,0.0751834106522676,0.0,0.3128,0.0088,275.92
3014.68,2860.0,0.0751834106522676,0.0,0.3128,0.0088,282.33
3014.68,2870.0,0.0751834106522676,0.0,0.3128,0.0088,284.7
3014.68,2880.0,0.0751834106522676,0.0,0.3128,0.0088,209.9
3014.68,2900.0,0.0751834106522676,0.0,0.3128,0.0088,174.5
3014.68,2920.0,0.0751834106522676,0.0,0.3128,0.0088,181.55
3014.68,2940.0,0.0751834106522676,0.0,0.3128,0.0088,152.0
3014.68,2950.0,0.0751834106522676,0.0,0.3128,0.0088,235.15
3014.68,2960.0,0.0751834106522676,0.0,0.3128,0.0088,153.6
3014.68,2970.0,0.0751834106522676,0.0,0.3128,0.0088,183.75
3014.68,2980.0,0.0751834106522676,0.0,0.3128,0.0088,124.49
3014.68,2990.0,0.0751834106522676,0.0,0.3128,0.0088,118.0
3014.68,3050.0,0.0751834106522676,0.0,0.3128,0.0088,88.62
3014.68,3055.0,0.0751834106522676,0.0,0.3128,0.0088,86.22
3014.68,3060.0,0.0751834106522676,0.0,0.3128,0.0088,82.88
3014.68,3065.0,0.0751834106522676,0.0,0.3128,0.0088,83.4
3014.68,3070.0,0.0751834106522676,0.0,0.3128,0.0088,77.12
3014.68,3075.0,0.0751834106522676,0.0,0.3128,0.0088,77.35
3014.68,3080.0,0.0751834106522676,0.0,0.3128,0.0088,76.55
3014.68,3085.0,0.0751834106522676,0.0,0.3128,0.0088,80.0
3014.68,3090.0,0.0751834106522676,0.0,0.3128,0.0088,74.35
3014.68,3095.0,0.0751834106522676,0.0,0.3128,0.0088,77.12
3014.68,3100.0,0.0751834106522676,0.0,0.3128,0.0088,70.32
3014.68,3105.0,0.0751834106522676,0.0,0.3128,0.0088,65.93
3014.68,3110.0,0.0751834106522676,0.0,0.3128,0.0088,60.95
3014.68,3115.0,0.0751834106522676,0.0,0.3128,0.0088,76.19
3014.68,3120.0,0.0751834106522676,0.0,0.3128,0.0088,60.0
3014.68,3125.0,0.0751834106522676,0.0,0.3128,0.0088,59.32
3014.68,3130.0,0.0751834106522676,0.0,0.3128,0.0088,58.1
3014.68,3135.0,0.0751834106522676,0.0,0.3128,0.0088,54.59
3014.68,3140.0,0.0751834106522676,0.0,0.3128,0.0088,52.25
3014.68,3145.0,0.0751834106522676,0.0,0.3128,0.0088,50.52
3014.68,3150.0,0.0751834106522676,0.0,0.3128,0.0088,49.0
3014.68,3155.0,0.0751834106522676,0.0,0.3128,0.0088,53.75
3014.68,3160.0,0.0751834106522676,0.0,0.3128,0.0088,46.07
3014.68,3165.0,0.0751834106522676,0.0,0.3128,0.0088,44.96
3014.68,3170.0,0.0751834106522676,0.0,0.3128,0.0088,46.0
3014.68,3175.0,0.0751834106522676,0.0,0.3128,0.0088,42.15
3014.68,3180.0,0.0751834106522676,0.0,0.3128,0.0088,40.95
3014.68,3185.0,0.0751834106522676,0.0,0.3128,0.0088,45.2
3014.68,3190.0,0.0751834106522676,0.0,0.3128,0.0088,49.17
3014.68,3195.0,0.0751834106522676,0.0,0.3128,0.0088,48.0
3014.68,3200.0,0.0751834106522676,0.0,0.3128,0.0088,37.5
3014.68,3205.0,0.0751834106522676,0.0,0.3128,0.0088,40.2
3014.68,3210.0,0.0751834106522676,0.0,0.3128,0.0088,52.2
3014.68,3215.0,0.0751834106522676,0.0,0.3128,0.0088,35.3
3014.68,3220.0,0.0751834106522676,0.0,0.3128,0.0088,41.76
3014.68,3225.0,0.0751834106522676,0.0,0.3128,0.0088,34.27
3014.68,3230.0,0.0751834106522676,0.0,0.3128,0.0088,28.53
3014.68,3235.0,0.0751834106522676,0.0,0.3128,0.0088,55.0
3014.68,3240.0,0.0751834106522676,0.0,0.3128,0.0088,27.87
3014.68,3245.0,0.0751834106522676,0.0,0.3128,0.0088,40.05
3014.68,3250.0,0.0751834106522676,0.0,0.3128,0.0088,26.1
3014.68,3255.0,0.0751834106522676,0.0,0.3128,0.0088,37.05
3014.68,3260.0,0.0751834106522676,0.0,0.3128,0.0088,24.79
3014.68,3265.0,0.0751834106522676,0.0,0.3128,0.0088,24.22
3014.68,3270.0,0.0751834106522676,0.0,0.3128,0.0088,39.72
3014.68,3275.0,0.0751834106522676,0.0,0.3128,0.0088,22.3
3014.68,3280.0,0.0751834106522676,0.0,0.3128,0.0088,26.73
3014.68,3285.0,0.0751834106522676,0.0,0.3128,0.0088,20.25
3014.68,3290.0,0.0751834106522676,0.0,0.3128,0.0088,19.75
3014.68,3295.0,0.0751834106522676,0.0,0.3128,0.0088,19.2
3014.68,3300.0,0.0751834106522676,0.0,0.3128,0.0088,17.79
3014.68,3305.0,0.0751834106522676,0.0,0.3128,0.0088,17.51
3014.68,3310.0,0.0751834106522676,0.0,0.3128,0.0088,17.77
3014.68,3315.0,0.0751834106522676,0.0,0.3128,0.0088,17.18
3014.68,3320.0,0.0751834106522676,0.0,0.3128,0.0088,16.21
3014.68,3325.0,0.0751834106522676,0.0,0.3128,0.0088,15.7
3014.68,3330.0,0.0751834106522676,0.0,0.3128,0.0088,18.75
3014.68,3335.0,0.0751834106522676,0.0,0.3128,0.0088,14.9
3014.68,3340.0,0.0751834106522676,0.0,0.3128,0.0088,13.85
3014.68,3345.0,0.0751834106522676,0.0,0.3128,0.0088,15.0
3014.68,3350.0,0.0751834106522676,0.0,0.3128,0.0088,13.05
3014.68,3355.0,0.0751834106522676,0.0,0.3128,0.0088,14.12
3014.68,3360.0,0.0751834106522676,0.0,0.3128,0.0088,12.54
3014.68,3365.0,0.0751834106522676,0.0,0.3128,0.0088,12.2
3014.68,3370.0,0.0751834106522676,0.0,0.3128,0.0088,12.05
3014.68,3375.0,0.0751834106522676,0.0,0.3128,0.0088,12.53
3014.68,3380.0,0.0751834106522676,0.0,0.3128,0.0088,11.34
3014.68,3385.0,0.0751834106522676,0.0,0.3128,0.0088,13.23
3014.68,3390.0,0.0751834106522676,0.0,0.3128,0.0088,10.67
3014.68,3400.0,0.0751834106522676,0.0,0.3128,0.0088,9.9
3014.68,3410.0,0.0751834106522676,0.0,0.3128,0.0088,8.87
3014.68,3420.0,0.0751834106522676,0.0,0.3128,0.0088,8.88
3014.68,3430.0,0.0751834106522676,0.0,0.3128,0.0088,8.87
3014.68,3440.0,0.0751834106522676,0.0,0.3128,0.0088,7.63
3014.68,3450.0,0.0751834106522676,0.0,0.3128,0.0088,7.28
3014.68,3460.0,0.0751834106522676,0.0,0.3128,0.0088,6.82
3014.68,3470.0,0.0751834106522676,0.0,0.3128,0.0088,12.2
3014.68,3480.0,0.0751834106522676,0.0,0.3128,0.0088,5.8
3014.68,3490.0,0.0751834106522676,0.0,0.3128,0.0088,5.72
3014.68,3500.0,0.0751834106522676,0.0,0.3128,0.0088,5.45
3014.68,3510.0,0.0751834106522676,0.0,0.3128,0.0088,5.05
3014.68,3520.0,0.0751834106522676,0.0,0.3128,0.0088,9.83
3014.68,3540.0,0.0751834106522676,0.0,0.3128,0.0088,8.91
3014.68,3550.0,0.0751834106522676,0.0,0.3128,0.0088,5.25
3014.68,3560.0,0.0751834106522676,0.0,0.3128,0.0088,8.02
3014.68,3570.0,0.0751834106522676,0.0,0.3128,0.0088,12.0
3014.68,3580.0,0.0751834106522676,0.0,0.3128,0.0088,4.04
3014.68,3590.0,0.0751834106522676,0.0,0.3128,0.0088,3.58
3014.68,3600.0,0.0751834106522676,0.0,0.3128,0.0088,3.47
3014.68,2680.0,0.09708621694932441,0.0,0.3128,0.0088,437.41
3014.68,2690.0,0.09708621694932441,0.0,0.3128,0.0088,438.32
3014.68,2700.0,0.09708621694932441,0.0,0.3128,0.0088,419.58
3014.68,2740.0,0.09708621694932441,0.0,0.3128,0.0088,385.25
3014.68,2760.0,0.09708621694932441,0.0,0.3128,0.0088,359.34
3014.68,2780.0,0.09708621694932441,0.0,0.3128,0.0088,270.75
3014.68,2900.0,0.09708621694932441,0.0,0.3128,0.0088,190.68
3014.68,2910.0,0.09708621694932441,0.0,0.3128,0.0088,199.0
3014.68,2940.0,0.09708621694932441,0.0,0.3128,0.0088,162.07
3014.68,2950.0,0.09708621694932441,0.0,0.3128,0.0088,159.35
3014.68,2990.0,0.09708621694932441,0.0,0.3128,0.0088,129.0
3014.68,3000.0,0.09708621694932441,0.0,0.3128,0.0088,125.29
3014.68,3010.0,0.09708621694932441,0.0,0.3128,0.0088,119.83
3014.68,3020.0,0.09708621694932441,0.0,0.3128,0.0088,117.05
3014.68,3030.0,0.09708621694932441,0.0,0.3128,0.0088,109.43
3014.68,3040.0,0.09708621694932441,0.0,0.3128,0.0088,107.17
3014.68,3050.0,0.09708621694932441,0.0,0.3128,0.0088,99.0
3014.68,3060.0,0.09708621694932441,0.0,0.3128,0.0088,97.5
3014.68,3070.0,0.09708621694932441,0.0,0.3128,0.0088,100.06
3014.68,3080.0,0.09708621694932441,0.0,0.3128,0.0088,92.2
3014.68,3090.0,0.09708621694932441,0.0,0.3128,0.0088,114.45
3014.68,3095.0,0.09708621694932441,0.0,0.3128,0.0088,80.0
3014.68,3100.0,0.09708621694932441,0.0,0.3128,0.0088,77.6
3014.68,3105.0,0.09708621694932441,0.0,0.3128,0.0088,75.95
3014.68,3110.0,0.09708621694932441,0.0,0.3128,0.0088,77.1
3014.68,3115.0,0.09708621694932441,0.0,0.3128,0.0088,85.15
3014.68,3120.0,0.09708621694932441,0.0,0.3128,0.0088,76.25
3014.68,3125.0,0.09708621694932441,0.0,0.3128,0.0088,100.45
3014.68,3130.0,0.09708621694932441,0.0,0.3128,0.0088,74.0
3014.68,3135.0,0.09708621694932441,0.0,0.3128,0.0088,113.03
3014.68,3140.0,0.09708621694932441,0.0,0.3128,0.0088,71.3
3014.68,3145.0,0.09708621694932441,0.0,0.3128,0.0088,63.35
3014.68,3150.0,0.09708621694932441,0.0,0.3128,0.0088,60.0
3014.68,3155.0,0.09708621694932441,0.0,0.3128,0.0088,60.85
3014.68,3160.0,0.09708621694932441,0.0,0.3128,0.0088,80.81
3014.68,3165.0,0.09708621694932441,0.0,0.3128,0.0088,59.7
3014.68,3175.0,0.09708621694932441,0.0,0.3128,0.0088,88.5
3014.68,3180.0,0.09708621694932441,0.0,0.3128,0.0088,59.5
3014.68,3190.0,0.09708621694932441,0.0,0.3128,0.0088,88.93
3014.68,3200.0,0.09708621694932441,0.0,0.3128,0.0088,46.35
3014.68,3205.0,0.09708621694932441,0.0,0.3128,0.0088,49.0
3014.68,3215.0,0.09708621694932441,0.0,0.3128,0.0088,75.97
3014.68,3225.0,0.09708621694932441,0.0,0.3128,0.0088,40.1
3014.68,3230.0,0.09708621694932441,0.0,0.3128,0.0088,38.4
3014.68,3250.0,0.09708621694932441,0.0,0.3128,0.0088,34.8
3014.68,3260.0,0.09708621694932441,0.0,0.3128,0.0088,46.85
3014.68,3270.0,0.09708621694932441,0.0,0.3128,0.0088,30.57
3014.68,3280.0,0.09708621694932441,0.0,0.3128,0.0088,28.89
3014.68,3290.0,0.09708621694932441,0.0,0.3128,0.0088,27.17
3014.68,3300.0,0.09708621694932441,0.0,0.3128,0.0088,24.95
3014.68,1460.0,0.11625117245924912,0.0,0.3128,0.0088,1681.75
3014.68,1500.0,0.11625117245924912,0.0,0.3128,0.0088,1607.65
3014.68,1560.0,0.11625117245924912,0.0,0.3128,0.0088,1654.3
3014.68,1600.0,0.11625117245924912,0.0,0.3128,0.0088,1552.3
3014.68,1640.0,0.11625117245924912,0.0,0.3128,0.0088,1524.25
3014.68,1660.0,0.11625117245924912,0.0,0.3128,0.0088,1648.7
3014.68,1700.0,0.11625117245924912,0.0,0.3128,0.0088,1400.38
3014.68,1730.0,0.11625117245924912,0.0,0.3128,0.0088,1384.7
3014.68,1760.0,0.11625117245924912,0.0,0.3128,0.0088,1500.75
3014.68,1780.0,0.11625117245924912,0.0,0.3128,0.0088,1290.0
3014.68,1800.0,0.11625117245924912,0.0,0.3128,0.0088,1416.65
3014.68,1820.0,0.11625117245924912,0.0,0.3128,0.0088,1339.45
3014.68,1860.0,0.11625117245924912,0.0,0.3128,0.0088,1189.45
3014.68,1880.0,0.11625117245924912,0.0,0.3128,0.0088,1414.8
3014.68,1900.0,0.11625117245924912,0.0,0.3128,0.0088,1348.5
3014.68,1920.0,0.11625117245924912,0.0,0.3128,0.0088,1437.85
3014.68,1940.0,0.11625117245924912,0.0,0.3128,0.0088,1248.56
3014.68,1950.0,0.11625117245924912,0.0,0.3128,0.0088,1171.5
3014.68,1960.0,0.11625117245924912,0.0,0.3128,0.0088,1211.85
3014.68,1980.0,0.11625117245924912,0.0,0.3128,0.0088,1239.2
3014.68,2000.0,0.11625117245924912,0.0,0.3128,0.0088,1029.12
3014.68,2100.0,0.11625117245924912,0.0,0.3128,0.0088,1053.9
3014.68,2200.0,0.11625117245924912,0.0,0.3128,0.0088,819.78
3014.68,2300.0,0.11625117245924912,0.0,0.3128,0.0088,797.7
3014.68,2400.0,0.11625117245924912,0.0,0.3128,0.0088,678.9
3014.68,2500.0,0.11625117245924912,0.0,0.3128,0.0088,580.77
3014.68,2600.0,0.11625117245924912,0.0,0.3128,0.0088,435.0
3014.68,2650.0,0.11625117245924912,0.0,0.3128,0.0088,396.0
3014.68,2700.0,0.11625117245924912,0.0,0.3128,0.0088,358.9
3014.68,2800.0,0.11625117245924912,0.0,0.3128,0.0088,270.4
3014.68,2900.0,0.11625117245924912,0.0,0.3128,0.0088,195.05
3014.68,2910.0,0.11625117245924912,0.0,0.3128,0.0088,195.7
3014.68,2920.0,0.11625117245924912,0.0,0.3128,0.0088,186.5
3014.68,2930.0,0.11625117245924912,0.0,0.3128,0.0088,182.05
3014.68,2940.0,0.11625117245924912,0.0,0.3128,0.0088,206.35
3014.68,2950.0,0.11625117245924912,0.0,0.3128,0.0088,170.0
3014.68,2960.0,0.11625117245924912,0.0,0.3128,0.0088,159.55
3014.68,2970.0,0.11625117245924912,0.0,0.3128,0.0088,156.03
3014.68,2980.0,0.11625117245924912,0.0,0.3128,0.0088,151.6
3014.68,2990.0,0.11625117245924912,0.0,0.3128,0.0088,142.0
3014.68,3000.0,0.11625117245924912,0.0,0.3128,0.0088,136.3
3014.68,3010.0,0.11625117245924912,0.0,0.3128,0.0088,131.56
3014.68,3020.0,0.11625117245924912,0.0,0.3128,0.0088,125.39
3014.68,3030.0,0.11625117245924912,0.0,0.3128,0.0088,120.3
3014.68,3040.0,0.11625117245924912,0.0,0.3128,0.0088,115.98
3014.68,3050.0,0.11625117245924912,0.0,0.3128,0.0088,111.33
3014.68,3060.0,0.11625117245924912,0.0,0.3128,0.0088,106.75
3014.68,3070.0,0.11625117245924912,0.0,0.3128,0.0088,103.95
3014.68,3080.0,0.11625117245924912,0.0,0.3128,0.0088,100.3
3014.68,3090.0,0.11625117245924912,0.0,0.3128,0.0088,92.6
3014.68,3100.0,0.11625117245924912,0.0,0.3128,0.0088,88.3
3014.68,3110.0,0.11625117245924912,0.0,0.3128,0.0088,85.7
3014.68,3120.0,0.11625117245924912,0.0,0.3128,0.0088,82.15
3014.68,3130.0,0.11625117245924912,0.0,0.3128,0.0088,78.0
3014.68,3140.0,0.11625117245924912,0.0,0.3128,0.0088,73.0
3014.68,3150.0,0.11625117245924912,0.0,0.3128,0.0088,69.0
3014.68,3160.0,0.11625117245924912,0.0,0.3128,0.0088,67.0
3014.68,3170.0,0.11625117245924912,0.0,0.3128,0.0088,64.55
3014.68,3180.0,0.11625117245924912,0.0,0.3128,0.0088,61.4
3014.68,3190.0,0.11625117245924912,0.0,0.3128,0.0088,60.0
3014.68,3195.0,0.11625117245924912,0.0,0.3128,0.0088,58.85
3014.68,3200.0,0.11625117245924912,0.0,0.3128,0.0088,54.0
3014.68,3205.0,0.11625117245924912,0.0,0.3128,0.0088,53.35
